"iter","draw","step","Corley_adeno_prev_male_50_54","Corley_adeno_prev_male_55_59","Corley_adeno_prev_male_60_64","Corley_adeno_prev_male_65_69","Corley_adeno_prev_male_70_74","Corley_adeno_prev_male_75plus","Corley_adeno_prev_fem_50_54","Corley_adeno_prev_fem_55_59","Corley_adeno_prev_fem_60_64","Corley_adeno_prev_fem_65_69","Corley_adeno_prev_fem_70_74","Corley_adeno_prev_fem_75plus","UKFSS_screen_det_crc_male","UKFSS_screen_det_crc_fem","SEER_inc_colon_fem_20_49","SEER_inc_colon_fem_50_59","SEER_inc_colon_fem_60_69","SEER_inc_colon_fem_70_84","SEER_inc_colon_fem_85_100","SEER_inc_colon_male_20_49","SEER_inc_colon_male_50_59","SEER_inc_colon_male_60_69","SEER_inc_colon_male_70_84","SEER_inc_colon_male_85_100","SEER_inc_rectal_fem_20_49","SEER_inc_rectal_fem_50_59","SEER_inc_rectal_fem_60_69","SEER_inc_rectal_fem_70_84","SEER_inc_rectal_fem_85_100","SEER_inc_rectal_male_20_49","SEER_inc_rectal_male_50_59","SEER_inc_rectal_male_60_69","SEER_inc_rectal_male_70_84","SEER_inc_rectal_male_85_100","Pickhardt_pct_adeno_lt_6mm","Pickhardt_pct_adeno_6_to_lt10mm","Pickhardt_pct_adeno_10plusmm","Church_pct_crc_6_to_lt10mm","Church_pct_crc_10plusmm","Lieberman_pct_crc_6_to_lt10mm","Lieberman_pct_crc_10plusmm","actual_iter"
1,5640,0,0.2788,0.3003,0.3188,0.3382,0.345,0.3634,0.1854,0.2072,0.2219,0.2257,0.233,0.2501,0.0032,0.002,0,5e-04,0.0013,0.002,0.0028,1e-04,8e-04,0.0016,0.0028,0.004,0,2e-04,3e-04,6e-04,7e-04,0,4e-04,7e-04,8e-04,9e-04,0.5704,0.2684,0.1612,0.0103,0.0371,0.0099,0.0538,1
1,5643,0,0.2968,0.3184,0.344,0.3601,0.3731,0.3852,0.1948,0.2149,0.2307,0.2389,0.2578,0.2668,0.0054,0.003,0,6e-04,0.0012,0.0022,0.003,0,6e-04,0.0014,0.0026,0.0042,0,4e-04,7e-04,8e-04,9e-04,1e-04,7e-04,0.0011,0.0015,0.0013,0.554,0.2795,0.1664,0.0105,0.0418,0.0098,0.0637,1
1,5657,0,0.2608,0.2899,0.3071,0.3151,0.3228,0.3234,0.1864,0.2001,0.2163,0.2294,0.2374,0.2414,0.0049,0.003,0,5e-04,0.0011,0.0017,0.0023,1e-04,6e-04,0.0012,0.0021,0.0032,1e-04,3e-04,5e-04,8e-04,5e-04,1e-04,7e-04,0.0011,0.0011,0.001,0.5532,0.2717,0.1751,0.0083,0.0462,0.0085,0.062,1
1,5663,0,0.3049,0.3208,0.3425,0.3584,0.3663,0.3866,0.1956,0.2152,0.2349,0.2462,0.2537,0.2652,0.0035,0.0023,1e-04,7e-04,0.0013,0.0021,0.0027,1e-04,7e-04,0.0018,0.0026,0.0038,0,2e-04,4e-04,5e-04,8e-04,0,4e-04,7e-04,0.0011,0.0011,0.5636,0.2645,0.1719,0.0099,0.0373,0.01,0.0547,1
1,5665,0,0.2773,0.3056,0.3199,0.3372,0.3584,0.3797,0.1852,0.1949,0.2159,0.2277,0.2407,0.2563,0.0043,0.0031,1e-04,6e-04,0.0013,0.002,0.0028,1e-04,8e-04,0.0015,0.0027,0.0038,0,3e-04,4e-04,7e-04,8e-04,1e-04,5e-04,9e-04,0.001,0.0012,0.5552,0.2638,0.181,0.0104,0.0418,0.0099,0.0626,1
1,5672,0,0.2509,0.2716,0.2995,0.3149,0.3331,0.3636,0.1689,0.1893,0.2036,0.2152,0.2374,0.2563,0.0029,0.002,1e-04,6e-04,0.0011,0.0019,0.0029,1e-04,6e-04,0.0013,0.0022,0.0036,0,2e-04,3e-04,5e-04,8e-04,0,2e-04,5e-04,8e-04,0.0011,0.5561,0.2836,0.1603,0.0112,0.0333,0.0122,0.0478,1
1,5681,0,0.2869,0.3058,0.3299,0.3468,0.3672,0.3864,0.1889,0.2088,0.2257,0.2417,0.2593,0.27,0.0036,0.0025,0,5e-04,0.0011,0.0017,0.0027,0,6e-04,0.0013,0.0022,0.0034,0,3e-04,5e-04,6e-04,7e-04,0,4e-04,9e-04,0.001,0.0012,0.5634,0.2663,0.1703,0.0081,0.0375,0.0084,0.052,1
1,5686,0,0.2982,0.3191,0.3423,0.3637,0.378,0.3975,0.2151,0.2282,0.2488,0.2613,0.2789,0.2859,0.0043,0.0031,1e-04,6e-04,0.0012,0.0018,0.0026,1e-04,6e-04,0.0015,0.0024,0.0035,0,3e-04,6e-04,6e-04,7e-04,1e-04,4e-04,0.001,0.0011,0.0012,0.555,0.2723,0.1727,0.0081,0.0361,0.0077,0.0515,1
1,5689,0,0.2809,0.3058,0.3218,0.338,0.3505,0.3627,0.1933,0.2097,0.2225,0.2303,0.2418,0.2598,0.0034,0.0022,0,6e-04,0.0011,0.0017,0.0022,0,5e-04,0.0012,0.002,0.0031,0,3e-04,5e-04,7e-04,7e-04,0,4e-04,8e-04,9e-04,0.0013,0.5605,0.2897,0.1498,0.0087,0.0346,0.0098,0.0517,1
1,5693,0,0.3104,0.319,0.3444,0.3616,0.376,0.3834,0.2068,0.2261,0.2406,0.2541,0.2663,0.2749,0.0052,0.0037,1e-04,6e-04,0.0012,0.0018,0.0023,1e-04,7e-04,0.0016,0.0025,0.0037,1e-04,5e-04,9e-04,9e-04,0.001,1e-04,8e-04,0.0012,0.0016,0.0014,0.5602,0.2666,0.1732,0.0106,0.0409,0.0109,0.0601,1
1,5699,0,0.2661,0.2864,0.3022,0.3137,0.3437,0.3565,0.1723,0.1947,0.213,0.2297,0.2323,0.2451,0.0021,0.0015,0,3e-04,8e-04,0.0015,0.0023,0,4e-04,0.001,0.0018,0.0031,0,1e-04,4e-04,5e-04,7e-04,0,2e-04,4e-04,8e-04,0.0012,0.5624,0.2716,0.166,0.0065,0.0262,0.0064,0.0363,1
1,5713,0,0.2516,0.2761,0.2924,0.3198,0.3312,0.352,0.1673,0.1819,0.2047,0.2149,0.2329,0.2512,0.0027,0.0019,0,6e-04,0.0011,0.0017,0.0026,0,6e-04,0.0015,0.0024,0.003,0,1e-04,3e-04,4e-04,6e-04,0,3e-04,5e-04,8e-04,0.0011,0.5626,0.2708,0.1665,0.0086,0.0352,0.0083,0.049,1
1,5716,0,0.2513,0.2824,0.2979,0.3214,0.3296,0.3472,0.1641,0.1823,0.2018,0.2069,0.2209,0.2302,0.0018,0.0015,0,3e-04,7e-04,0.0012,0.0019,0,3e-04,8e-04,0.0015,0.0025,0,1e-04,2e-04,4e-04,6e-04,0,2e-04,4e-04,7e-04,8e-04,0.5547,0.2931,0.1522,0.0071,0.0261,0.0059,0.0387,1
1,5718,0,0.2827,0.3023,0.3199,0.3392,0.3486,0.3639,0.1857,0.204,0.222,0.2294,0.2444,0.2538,0.0039,0.0028,1e-04,7e-04,0.0014,0.0021,0.0034,1e-04,7e-04,0.0016,0.0025,0.0036,0,3e-04,4e-04,5e-04,5e-04,1e-04,4e-04,6e-04,8e-04,0.0012,0.5539,0.2697,0.1764,0.0095,0.0408,0.0111,0.0581,1
1,5719,0,0.2761,0.2998,0.3232,0.3351,0.3498,0.3675,0.1835,0.2021,0.219,0.2366,0.2404,0.2496,0.0035,0.0022,0,6e-04,0.0013,0.002,0.0029,0,7e-04,0.0016,0.0027,0.0038,0,2e-04,3e-04,3e-04,6e-04,0,3e-04,7e-04,8e-04,0.001,0.5621,0.2692,0.1687,0.0096,0.0377,0.0093,0.0563,1
1,5723,0,0.268,0.2833,0.3052,0.3225,0.3403,0.3502,0.1764,0.1921,0.2042,0.2257,0.2326,0.2395,0.0034,0.0018,0,4e-04,9e-04,0.0014,0.002,0,4e-04,0.0011,0.0017,0.0025,0,2e-04,3e-04,5e-04,6e-04,0,3e-04,6e-04,8e-04,0.001,0.5626,0.2773,0.1602,0.0077,0.0365,0.0075,0.0492,1
1,5734,0,0.3017,0.3329,0.3519,0.3677,0.3816,0.3965,0.2195,0.2364,0.2498,0.2664,0.2737,0.2897,0.004,0.0029,1e-04,9e-04,0.0016,0.0023,0.0032,1e-04,8e-04,0.0017,0.0027,0.0035,0,3e-04,4e-04,4e-04,6e-04,1e-04,4e-04,7e-04,8e-04,9e-04,0.5514,0.2905,0.1582,0.0084,0.0391,0.0094,0.0598,1
1,5752,0,0.2475,0.2758,0.2861,0.3129,0.3301,0.3471,0.1611,0.1761,0.1939,0.2088,0.2257,0.239,0.0039,0.0022,0,4e-04,9e-04,0.0016,0.0025,0,5e-04,0.0011,0.002,0.003,0,3e-04,4e-04,5e-04,9e-04,1e-04,6e-04,9e-04,0.0011,0.0014,0.5711,0.2677,0.1612,0.0096,0.0423,0.0086,0.0591,1
1,5764,0,0.2652,0.2932,0.3087,0.3222,0.3366,0.3602,0.1751,0.1911,0.2061,0.2202,0.2316,0.245,0.0028,0.0017,0,3e-04,8e-04,0.0014,0.0025,0,4e-04,0.0011,0.0021,0.003,0,1e-04,3e-04,5e-04,6e-04,0,4e-04,6e-04,8e-04,0.0012,0.5588,0.2871,0.154,0.0085,0.033,0.0077,0.046,1
1,5765,0,0.2694,0.294,0.3087,0.3323,0.3418,0.3627,0.1801,0.2013,0.2123,0.2248,0.2366,0.2574,0.003,0.002,1e-04,6e-04,0.0011,0.0019,0.0031,1e-04,7e-04,0.0014,0.0024,0.0034,0,1e-04,3e-04,6e-04,5e-04,0,2e-04,6e-04,7e-04,8e-04,0.5626,0.2586,0.1788,0.0088,0.035,0.0085,0.0521,1
1,5767,0,0.2581,0.2918,0.3022,0.3297,0.3443,0.3551,0.1691,0.1817,0.1963,0.214,0.2257,0.2479,0.0027,0.0018,0,5e-04,0.0012,0.0017,0.0022,0,7e-04,0.0012,0.0022,0.003,0,1e-04,3e-04,5e-04,6e-04,0,2e-04,5e-04,7e-04,8e-04,0.5549,0.2699,0.1752,0.0099,0.0355,0.0088,0.0504,1
1,5771,0,0.2763,0.2975,0.3022,0.3263,0.3322,0.3556,0.1797,0.1924,0.2026,0.2171,0.2322,0.2391,0.0045,0.0032,0,4e-04,9e-04,0.0014,0.0023,0,4e-04,0.0011,0.0018,0.0021,1e-04,5e-04,7e-04,9e-04,7e-04,1e-04,7e-04,0.0011,0.0013,0.0012,0.5812,0.2396,0.1792,0.0073,0.0463,0.0075,0.0614,1
1,5775,0,0.2841,0.2966,0.3129,0.3265,0.3464,0.3594,0.1845,0.1959,0.2116,0.2215,0.2378,0.2478,0.0056,0.0027,1e-04,7e-04,0.0014,0.0019,0.003,1e-04,9e-04,0.0019,0.0029,0.0041,1e-04,4e-04,6e-04,7e-04,6e-04,1e-04,8e-04,0.0013,0.0013,0.0016,0.5597,0.2718,0.1685,0.013,0.0549,0.013,0.0736,1
1,5776,0,0.3022,0.3155,0.339,0.3531,0.3743,0.394,0.2164,0.2303,0.2465,0.2643,0.2847,0.2918,0.005,0.0033,1e-04,7e-04,0.0014,0.0023,0.0033,1e-04,7e-04,0.0017,0.0026,0.0034,0,4e-04,6e-04,7e-04,9e-04,1e-04,7e-04,0.001,0.0011,0.0014,0.5579,0.272,0.1702,0.0094,0.042,0.0098,0.0612,1
1,5782,0,0.2815,0.3127,0.3295,0.3516,0.3672,0.3816,0.1862,0.2058,0.2295,0.2427,0.258,0.2673,0.0042,0.0026,0,5e-04,0.001,0.0017,0.0026,0,5e-04,0.0011,0.0019,0.0034,0,2e-04,6e-04,6e-04,7e-04,0,4e-04,8e-04,0.0012,0.0015,0.5758,0.2611,0.1631,0.0084,0.037,0.0084,0.0549,1
1,5785,0,0.3086,0.3295,0.3532,0.3676,0.3922,0.4031,0.2038,0.2225,0.2395,0.2566,0.2673,0.2859,0.0034,0.0021,0,5e-04,0.0011,0.0019,0.003,0,5e-04,0.0013,0.0025,0.0041,0,2e-04,5e-04,7e-04,9e-04,0,3e-04,8e-04,0.001,0.0012,0.5924,0.26,0.1477,0.0082,0.0332,0.0088,0.0496,1
1,5786,0,0.2903,0.3169,0.3287,0.3462,0.3667,0.3831,0.1963,0.2146,0.2359,0.2473,0.2612,0.2751,0.0039,0.0025,0,5e-04,0.001,0.0019,0.0026,0,5e-04,0.0013,0.0022,0.0035,0,2e-04,4e-04,7e-04,9e-04,0,3e-04,9e-04,0.0012,0.0013,0.5622,0.2853,0.1525,0.0084,0.0359,0.0089,0.0558,1
1,5793,0,0.2754,0.3054,0.3249,0.3372,0.3555,0.3771,0.1879,0.199,0.2185,0.2386,0.2534,0.2772,0.0027,0.0015,0,3e-04,7e-04,0.0016,0.0023,0,3e-04,9e-04,0.002,0.0033,0,2e-04,3e-04,5e-04,6e-04,0,3e-04,6e-04,9e-04,0.0011,0.5812,0.2595,0.1593,0.0079,0.0317,0.0075,0.0431,1
1,5795,0,0.2419,0.2657,0.2919,0.3118,0.334,0.3509,0.1627,0.1738,0.1933,0.2106,0.2262,0.2456,0.0027,0.0016,0,3e-04,7e-04,0.0013,0.0022,0,3e-04,8e-04,0.0015,0.0031,0,2e-04,4e-04,5e-04,7e-04,0,3e-04,6e-04,9e-04,0.001,0.565,0.2603,0.1747,0.0069,0.0354,0.007,0.0446,1
1,5796,0,0.2598,0.2873,0.3033,0.3187,0.3239,0.3375,0.1763,0.1945,0.2046,0.2165,0.2274,0.2354,0.0027,0.0016,1e-04,6e-04,0.0011,0.0017,0.0021,1e-04,8e-04,0.0016,0.0022,0.0033,0,2e-04,3e-04,3e-04,5e-04,0,3e-04,4e-04,6e-04,7e-04,0.5658,0.269,0.1652,0.0078,0.0298,0.0085,0.0434,1
1,5811,0,0.2661,0.2867,0.3098,0.3257,0.3574,0.3686,0.1774,0.1969,0.2076,0.2249,0.2402,0.2569,0.0025,0.0013,0,4e-04,9e-04,0.0014,0.0026,0,5e-04,0.0011,0.0023,0.0032,0,1e-04,2e-04,4e-04,5e-04,0,2e-04,5e-04,7e-04,0.0012,0.5645,0.2603,0.1752,0.0061,0.0301,0.0057,0.044,1
1,5814,0,0.2947,0.3141,0.33,0.3573,0.3698,0.3818,0.2129,0.2225,0.2396,0.2548,0.2622,0.2801,0.004,0.0025,0,4e-04,9e-04,0.0017,0.0028,0,5e-04,0.0012,0.0022,0.0029,0,3e-04,5e-04,7e-04,5e-04,1e-04,6e-04,8e-04,9e-04,9e-04,0.5709,0.2755,0.1536,0.0068,0.0392,0.0074,0.0569,1
1,5817,0,0.2655,0.286,0.3122,0.3391,0.3433,0.3665,0.1679,0.1913,0.2048,0.2251,0.2382,0.2553,0.002,0.0014,0,3e-04,9e-04,0.0014,0.0023,0,4e-04,9e-04,0.0015,0.0024,0,2e-04,3e-04,4e-04,7e-04,0,2e-04,4e-04,6e-04,8e-04,0.5556,0.2826,0.1618,0.0059,0.0265,0.0062,0.0368,1
1,5830,0,0.3131,0.3371,0.3558,0.3757,0.3854,0.4078,0.2087,0.2377,0.2514,0.2561,0.2813,0.2903,0.0046,0.003,1e-04,6e-04,0.0015,0.0025,0.0025,1e-04,7e-04,0.0018,0.0027,0.0039,0,4e-04,6e-04,8e-04,6e-04,1e-04,6e-04,9e-04,0.0012,0.0012,0.5721,0.276,0.1519,0.0097,0.0385,0.0105,0.0592,1
1,5836,0,0.2762,0.2886,0.3109,0.3268,0.3364,0.3568,0.1842,0.2064,0.2171,0.2326,0.2435,0.2555,0.0025,0.0019,0,4e-04,8e-04,0.0017,0.0026,0,4e-04,0.001,0.0018,0.0021,0,2e-04,3e-04,3e-04,5e-04,0,3e-04,5e-04,7e-04,9e-04,0.5634,0.2837,0.1528,0.0068,0.03,0.0068,0.0446,1
1,5837,0,0.2634,0.284,0.306,0.3236,0.3399,0.354,0.1678,0.1828,0.2016,0.2185,0.2273,0.242,0.002,0.0015,0,4e-04,8e-04,0.0012,0.0024,0,4e-04,0.001,0.0017,0.003,0,2e-04,2e-04,4e-04,5e-04,0,3e-04,4e-04,7e-04,0.0011,0.5524,0.2838,0.1638,0.0052,0.0235,0.0058,0.0333,1
1,5838,0,0.2716,0.2917,0.308,0.3294,0.3511,0.3585,0.1771,0.1938,0.209,0.2218,0.2366,0.2516,0.0022,0.0014,0,4e-04,8e-04,0.0015,0.0026,0,4e-04,9e-04,0.0019,0.0031,0,1e-04,2e-04,3e-04,3e-04,0,2e-04,5e-04,6e-04,8e-04,0.5795,0.2715,0.149,0.0069,0.031,0.0065,0.0441,1
1,5843,0,0.2896,0.3062,0.323,0.3458,0.358,0.3704,0.1914,0.2089,0.2259,0.2382,0.2442,0.258,0.0033,0.0025,0,6e-04,0.0011,0.0019,0.003,0,6e-04,0.0013,0.0022,0.0033,0,3e-04,5e-04,5e-04,6e-04,0,4e-04,6e-04,0.001,8e-04,0.5553,0.2865,0.1581,0.0086,0.0376,0.0095,0.0524,1
1,5849,0,0.261,0.2889,0.3154,0.3262,0.3437,0.3643,0.1657,0.1802,0.1989,0.2157,0.2298,0.243,0.0025,0.0015,0,3e-04,8e-04,0.0013,0.0021,0,3e-04,9e-04,0.0018,0.0028,0,2e-04,3e-04,4e-04,6e-04,0,2e-04,4e-04,7e-04,8e-04,0.5834,0.2755,0.1411,0.0077,0.0305,0.0086,0.0435,1
1,5861,0,0.2477,0.2664,0.2844,0.299,0.3247,0.344,0.1606,0.1797,0.1979,0.2058,0.2267,0.2412,0.0026,0.0019,0,4e-04,8e-04,0.0012,0.0017,0,5e-04,9e-04,0.0018,0.0023,0,3e-04,4e-04,6e-04,6e-04,0,3e-04,5e-04,7e-04,8e-04,0.5654,0.27,0.1646,0.006,0.0348,0.0056,0.0493,1
1,5871,0,0.2872,0.3063,0.3211,0.3431,0.3596,0.3726,0.1986,0.2111,0.2249,0.2405,0.2526,0.2661,0.0043,0.0025,1e-04,6e-04,0.0013,0.0021,0.0026,1e-04,7e-04,0.0016,0.0027,0.0034,0,3e-04,5e-04,5e-04,5e-04,1e-04,5e-04,9e-04,9e-04,0.0011,0.5824,0.2567,0.1609,0.0094,0.0432,0.0089,0.0618,1
1,5872,0,0.2415,0.2716,0.2971,0.3142,0.3314,0.3405,0.1692,0.1855,0.2052,0.223,0.2275,0.2433,0.0016,0.0013,0,2e-04,6e-04,0.0013,0.0019,0,3e-04,7e-04,0.0012,0.0022,5.1138e-06,1e-04,2e-04,4e-04,7e-04,9.6022e-06,2e-04,3e-04,5e-04,7e-04,0.5799,0.2544,0.1658,0.0047,0.0246,0.0042,0.0334,1
1,5873,0,0.2977,0.3252,0.352,0.3662,0.3845,0.3887,0.2105,0.2309,0.2469,0.2586,0.2669,0.2836,0.0047,0.0033,1e-04,6e-04,0.0014,0.0021,0.0037,1e-04,8e-04,0.0019,0.0028,0.0038,1e-04,4e-04,6e-04,7e-04,7e-04,1e-04,6e-04,0.001,0.001,0.0014,0.6018,0.2399,0.1583,0.011,0.0465,0.0119,0.0659,1
1,5874,0,0.2873,0.3069,0.3309,0.3456,0.3594,0.3737,0.192,0.2064,0.2198,0.2326,0.2428,0.2579,0.0047,0.0029,0,4e-04,0.001,0.0017,0.0022,0,4e-04,9e-04,0.0018,0.0028,1e-04,5e-04,7e-04,8e-04,9e-04,1e-04,8e-04,0.0012,0.0015,0.0015,0.5575,0.2815,0.1611,0.0074,0.0396,0.0079,0.0562,1
1,5881,0,0.3192,0.3316,0.3588,0.3724,0.3891,0.3985,0.21,0.2331,0.2472,0.2613,0.2694,0.2876,0.005,0.003,1e-04,7e-04,0.0014,0.0021,0.0028,1e-04,7e-04,0.0018,0.0028,0.0036,0,4e-04,6e-04,6e-04,9e-04,1e-04,6e-04,9e-04,0.0011,0.0011,0.556,0.2703,0.1737,0.0079,0.0414,0.0074,0.0611,1
1,5887,0,0.2745,0.2906,0.3187,0.3383,0.3506,0.3702,0.1768,0.1973,0.215,0.2267,0.234,0.2525,0.0039,0.0021,0,4e-04,0.001,0.0017,0.0024,0,4e-04,9e-04,0.0018,0.0029,0,4e-04,5e-04,6e-04,0.001,0,6e-04,8e-04,0.0012,0.0017,0.5813,0.2549,0.1638,0.0071,0.0401,0.0071,0.0519,1
1,5895,0,0.253,0.277,0.2998,0.3112,0.3304,0.3567,0.1666,0.1919,0.202,0.2108,0.2237,0.2459,0.0038,0.0016,0,4e-04,8e-04,0.0015,0.0022,1e-04,6e-04,0.0013,0.002,0.0034,0,2e-04,4e-04,4e-04,5e-04,1e-04,5e-04,9e-04,9e-04,0.0011,0.569,0.2655,0.1655,0.0072,0.0394,0.0072,0.0545,1
1,5900,0,0.311,0.3299,0.355,0.369,0.3795,0.3845,0.2096,0.2255,0.2391,0.2549,0.2661,0.2718,0.0044,0.0032,0,6e-04,0.0014,0.0021,0.0028,0,7e-04,0.0014,0.0026,0.0039,1e-04,4e-04,6e-04,8e-04,9e-04,1e-04,5e-04,0.001,0.0013,0.0013,0.5511,0.2895,0.1595,0.0086,0.0363,0.0095,0.055,1
1,5907,0,0.2595,0.2842,0.3035,0.3154,0.3331,0.3536,0.1744,0.1866,0.2084,0.2187,0.2297,0.2455,0.0035,0.0023,0,4e-04,0.001,0.0015,0.0025,0,5e-04,0.0012,0.002,0.0031,0,2e-04,4e-04,5e-04,8e-04,0,4e-04,7e-04,0.001,0.001,0.5687,0.2696,0.1617,0.0093,0.0346,0.0094,0.0497,1
1,5913,0,0.2587,0.2848,0.3,0.3239,0.338,0.3586,0.1886,0.1993,0.2149,0.2304,0.2469,0.2661,0.0044,0.0031,1e-04,7e-04,0.0014,0.0022,0.003,1e-04,9e-04,0.0018,0.0027,0.0041,1e-04,5e-04,5e-04,7e-04,7e-04,1e-04,6e-04,9e-04,0.001,0.0012,0.6107,0.2296,0.1597,0.0117,0.0532,0.0131,0.0738,1
1,5921,0,0.2926,0.3212,0.338,0.3529,0.3641,0.3716,0.2013,0.2081,0.2232,0.2466,0.2489,0.255,0.0044,0.0029,1e-04,6e-04,0.0011,0.0019,0.002,1e-04,7e-04,0.0017,0.0024,0.0035,1e-04,3e-04,6e-04,6e-04,6e-04,1e-04,6e-04,9e-04,0.001,0.0011,0.5645,0.2625,0.173,0.0083,0.041,0.0081,0.0594,1
1,5933,0,0.2798,0.2997,0.3187,0.3343,0.3404,0.35,0.1883,0.2036,0.2189,0.2368,0.2394,0.2562,0.0039,0.0029,0,5e-04,0.0011,0.0016,0.0024,1e-04,6e-04,0.0013,0.0019,0.0028,1e-04,4e-04,6e-04,7e-04,6e-04,1e-04,6e-04,8e-04,0.001,0.0012,0.5764,0.2713,0.1523,0.0089,0.0415,0.0092,0.0593,1
1,5939,0,0.2924,0.3136,0.3387,0.3571,0.3786,0.3873,0.1875,0.2052,0.2217,0.2396,0.2564,0.2721,0.004,0.002,0,5e-04,0.0012,0.0018,0.0025,1e-04,8e-04,0.0016,0.0024,0.0031,0,2e-04,4e-04,7e-04,5e-04,1e-04,5e-04,8e-04,0.0012,0.0012,0.5738,0.2592,0.167,0.0093,0.0392,0.0095,0.0525,1
1,5944,0,0.3142,0.3329,0.3516,0.3781,0.3963,0.4033,0.211,0.2369,0.2542,0.2752,0.2795,0.3033,0.0034,0.002,0,4e-04,9e-04,0.0018,0.0021,0,4e-04,0.0011,0.002,0.003,0,2e-04,5e-04,7e-04,6e-04,0,5e-04,0.001,0.0012,0.0015,0.5773,0.2634,0.1593,0.0058,0.0286,0.0056,0.0414,1
1,5948,0,0.2431,0.2698,0.2852,0.3105,0.3215,0.3515,0.1622,0.1799,0.1928,0.208,0.2247,0.2438,0.0031,0.0018,0,4e-04,0.001,0.0013,0.0021,0,4e-04,0.0011,0.002,0.0029,0,2e-04,4e-04,5e-04,5e-04,0,4e-04,7e-04,0.001,0.001,0.5615,0.2638,0.1748,0.0077,0.0328,0.0079,0.0454,1
1,5952,0,0.2409,0.2641,0.2906,0.3133,0.3216,0.3402,0.1563,0.1709,0.185,0.2067,0.2209,0.2322,0.0024,0.0013,0,3e-04,8e-04,0.0012,0.0021,0,4e-04,9e-04,0.0016,0.0022,9.5943e-06,1e-04,3e-04,5e-04,7e-04,0,3e-04,6e-04,7e-04,8e-04,0.5715,0.254,0.1745,0.0058,0.028,0.0054,0.0418,1
1,5955,0,0.2594,0.2811,0.3051,0.3277,0.3456,0.3661,0.1757,0.1925,0.2112,0.2301,0.2518,0.2675,0.0026,0.0015,0,3e-04,8e-04,0.0013,0.0018,0,4e-04,9e-04,0.0016,0.0026,0,2e-04,4e-04,4e-04,6e-04,0,3e-04,6e-04,8e-04,0.0013,0.5678,0.2733,0.1589,0.0061,0.0282,0.0054,0.039,1
1,5956,0,0.2733,0.2941,0.3139,0.3331,0.3442,0.3685,0.185,0.1981,0.2181,0.2365,0.2472,0.2627,0.003,0.0022,0,4e-04,0.001,0.0015,0.0018,0,5e-04,0.0011,0.0017,0.0028,0,3e-04,4e-04,6e-04,8e-04,0,4e-04,7e-04,9e-04,9e-04,0.5666,0.2925,0.1409,0.0085,0.032,0.0106,0.0487,1
1,5957,0,0.2858,0.3099,0.3396,0.3651,0.3802,0.4081,0.1919,0.2122,0.2395,0.2566,0.2802,0.297,0.0022,0.0015,0,4e-04,0.001,0.0016,0.0028,0,4e-04,0.0011,0.0022,0.0037,8.3097e-06,2e-04,3e-04,4e-04,7e-04,0,3e-04,5e-04,8e-04,0.0013,0.5863,0.2549,0.1588,0.0065,0.0309,0.0061,0.0406,1
1,5962,0,0.312,0.3347,0.3505,0.3692,0.3871,0.3919,0.2168,0.2283,0.246,0.255,0.2628,0.2716,0.0045,0.0037,1e-04,9e-04,0.0015,0.0024,0.0029,1e-04,0.001,0.0018,0.0028,0.0033,1e-04,4e-04,7e-04,7e-04,7e-04,0,4e-04,9e-04,0.001,0.0014,0.5764,0.2408,0.1828,0.0095,0.0459,0.0104,0.0646,1
1,5970,0,0.2853,0.3041,0.3263,0.3427,0.3507,0.3627,0.1909,0.2089,0.2234,0.2391,0.2501,0.2615,0.0045,0.0025,1e-04,6e-04,0.0013,0.002,0.0026,1e-04,8e-04,0.0018,0.0025,0.0031,0,2e-04,4e-04,5e-04,6e-04,0,4e-04,8e-04,0.001,0.0012,0.5632,0.2567,0.1801,0.0095,0.0465,0.0099,0.0637,1
1,5979,0,0.2483,0.2671,0.2946,0.3087,0.3205,0.3352,0.1629,0.1791,0.193,0.2022,0.2182,0.2316,0.0028,0.002,0,5e-04,0.0011,0.0016,0.002,0,4e-04,0.0011,0.0018,0.0028,0,2e-04,4e-04,5e-04,5e-04,0,3e-04,5e-04,7e-04,9e-04,0.5701,0.2875,0.1423,0.0111,0.0389,0.0111,0.0552,1
1,5985,0,0.273,0.2932,0.3103,0.3219,0.3397,0.3496,0.1807,0.2001,0.2163,0.2315,0.2391,0.2468,0.0025,0.0017,1e-04,5e-04,0.0012,0.0017,0.0023,0,6e-04,0.0013,0.0021,0.0031,0,2e-04,3e-04,4e-04,4e-04,0,3e-04,5e-04,6e-04,8e-04,0.5965,0.2528,0.1507,0.0078,0.0309,0.0082,0.0412,1
1,5987,0,0.2685,0.2827,0.3133,0.3332,0.3606,0.3711,0.1826,0.1968,0.2118,0.2307,0.2505,0.2669,0.0033,0.0023,0,5e-04,0.001,0.0019,0.0028,0,6e-04,0.0012,0.002,0.0031,0,2e-04,5e-04,5e-04,7e-04,0,4e-04,7e-04,9e-04,0.001,0.5884,0.251,0.1606,0.0078,0.0363,0.0078,0.0559,1
1,5993,0,0.2373,0.2576,0.2878,0.3018,0.3206,0.3442,0.1473,0.1682,0.1843,0.1941,0.2184,0.2287,0.0025,0.0014,0,2e-04,6e-04,9e-04,0.0015,0,4e-04,8e-04,0.0014,0.0023,0,1e-04,4e-04,4e-04,5e-04,0,3e-04,7e-04,9e-04,0.0013,0.559,0.2611,0.1799,0.0049,0.0287,0.0051,0.0389,1
